도,시군,품목,작기,농가명,조사일자,덩굴구분,개체번호,초장,마디수,평균절간장,줄기굵기,엽장,엽폭,엽수,암꽃수,착과수,crps_year,주차
경기,평택,오이,1,4,2018-02-13,1,4,995.0,12.0,,7.7,190.0,280.0,11.0,1.0,,2018,2
경기,평택,오이,1,4,2018-02-20,1,1,1280.0,15.0,,7.6,222.0,350.0,15.0,1.0,,2018,3
경기,평택,오이,1,4,2018-02-20,1,2,1255.0,14.0,,8.1,206.0,324.0,12.0,1.0,,2018,3
경기,평택,오이,1,4,2018-02-20,1,3,1105.0,15.0,,7.5,192.0,270.0,15.0,1.0,,2018,3
경기,평택,오이,1,4,2018-02-20,1,4,1245.0,15.0,,8.1,220.0,330.0,13.0,1.0,,2018,3
경기,평택,오이,1,4,2018-02-27,1,1,1665.0,19.0,,9.7,240.0,355.0,15.0,2.0,,2018,4
경기,평택,오이,1,4,2018-02-27,1,2,1580.0,17.0,,8.2,220.0,350.0,13.0,2.0,,2018,4
경기,평택,오이,1,4,2018-02-27,1,3,1395.0,17.0,,8.2,210.0,300.0,15.0,1.0,,2018,4
경기,평택,오이,1,4,2018-02-27,1,4,1575.0,18.0,,10.8,230.0,370.0,15.0,1.0,,2018,4
경기,평택,오이,1,4,2018-03-13,1,1,2147.0,24.0,,7.9,210.0,338.0,16.0,2.0,,2018,5
경기,평택,오이,1,4,2018-03-13,1,2,2029.0,22.0,,8.2,205.0,295.0,14.0,1.0,,2018,5
경기,평택,오이,1,4,2018-03-13,1,3,1793.0,22.0,,7.8,200.0,290.0,17.0,2.0,,2018,5
경기,평택,오이,1,4,2018-03-13,1,4,2022.0,22.0,,7.5,198.0,270.0,15.0,3.0,,2018,5
경기,평택,오이,1,4,2018-03-20,1,1,2463.0,27.0,,7.7,123.0,292.0,16.0,1.0,,2018,6
경기,평택,오이,1,4,2018-03-20,1,2,2360.0,25.0,,8.1,210.0,304.0,14.0,1.0,,2018,6
경기,평택,오이,1,4,2018-03-20,1,3,2105.0,25.0,,7.7,195.0,300.0,15.0,2.0,,2018,6
경기,평택,오이,1,4,2018-03-20,1,4,2275.0,24.0,,7.5,192.0,297.0,13.0,2.0,,2018,6
경기,평택,오이,1,4,2018-03-27,1,1,2802.0,30.0,,8.01,198.0,283.0,11.0,1.0,,2018,7
경기,평택,오이,1,4,2018-03-27,1,2,2675.0,28.0,,8.01,198.0,283.0,14.0,2.0,,2018,7
경기,평택,오이,1,4,2018-03-27,1,3,2309.0,28.0,,6.9,178.0,260.0,14.0,1.0,,2018,7
경기,평택,오이,1,4,2018-03-27,1,4,2503.0,26.0,,7.9,195.0,287.0,12.0,1.0,,2018,7
경기,평택,오이,1,4,2018-04-03,1,1,3172.0,34.0,,8.1,190.0,280.0,15.0,1.0,,2018,8
경기,평택,오이,1,4,2018-04-03,1,2,3115.0,32.0,,8.8,203.0,313.0,18.0,2.0,,2018,8
경기,평택,오이,1,4,2018-04-03,1,3,2747.0,31.0,,7.3,180.0,280.0,15.0,2.0,,2018,8
경기,평택,오이,1,4,2018-04-03,1,4,2799.0,29.0,,7.5,185.0,285.0,14.0,1.0,,2018,8
경기,평택,오이,1,4,2018-04-10,1,1,3423.0,36.0,,7.1,193.0,284.0,14.0,1.0,,2018,9
경기,평택,오이,1,4,2018-04-10,1,2,3347.0,35.0,,7.1,190.0,294.0,14.0,2.0,,2018,9
경기,평택,오이,1,4,2018-04-10,1,3,2978.0,33.0,,7.4,200.0,275.0,12.0,2.0,,2018,9
경기,평택,오이,1,4,2018-04-10,1,4,2975.0,31.0,,7.2,185.0,276.0,13.0,1.0,,2018,9
경기,평택,오이,1,4,2018-04-17,1,1,3788.0,40.0,,7.1,187.0,265.0,14.0,1.0,,2018,10
경기,평택,오이,1,4,2018-04-17,1,2,3648.0,39.0,,8.2,190.0,285.0,14.0,1.0,,2018,10
경기,평택,오이,1,4,2018-04-17,1,3,3268.0,36.0,,7.5,188.0,275.0,14.0,2.0,,2018,10
경기,평택,오이,1,4,2018-04-17,1,4,3642.0,36.0,,7.7,200.0,295.0,13.0,1.0,,2018,10
경기,평택,오이,1,4,2018-04-24,1,1,4096.0,43.0,,7.7,183.0,277.0,13.0,1.0,,2018,11
경기,평택,오이,1,4,2018-04-24,1,2,3807.0,37.0,,8.6,192.0,290.0,11.0,1.0,,2018,11
경기,평택,오이,1,4,2018-04-24,1,3,4050.0,40.0,,7.4,210.0,293.0,12.0,1.0,,2018,11
경기,평택,오이,1,4,2018-04-24,1,4,3890.0,38.0,,8.2,210.0,295.0,13.0,1.0,,2018,11
경기,평택,오이,1,4,2018-05-03,1,1,4180.0,44.0,,7.8,174.0,252.0,14.0,1.0,,2018,12
경기,평택,오이,1,4,2018-05-03,1,2,3844.0,37.0,,8.6,195.0,296.0,11.0,2.0,,2018,12
경기,평택,오이,1,4,2018-05-03,1,3,4105.0,40.0,,8.2,220.0,300.0,12.0,2.0,,2018,12
경기,평택,오이,1,4,2018-05-03,1,4,3925.0,38.0,,8.8,214.0,289.0,13.0,2.0,,2018,12
경기,평택,오이,2,4,2018-09-11,1,1,89.0,3.0,,,116.0,135.0,5.0,,,2018,13
경기,평택,오이,2,4,2018-09-11,1,2,144.0,4.0,,,145.0,172.0,6.0,,,2018,13
경기,평택,오이,2,4,2018-09-11,1,3,106.0,2.0,,,112.0,143.0,6.0,,,2018,13
경기,평택,오이,2,4,2018-09-11,1,4,108.0,2.0,,,130.0,160.0,6.0,,,2018,13
경기,평택,오이,2,4,2018-09-18,1,1,515.0,8.0,,,155.0,195.0,9.0,,,2018,14
경기,평택,오이,2,4,2018-09-18,1,2,680.0,10.0,,,185.0,276.0,10.0,,,2018,14
경기,평택,오이,2,4,2018-09-18,1,3,614.0,9.0,,,172.0,230.0,10.0,,,2018,14
경기,평택,오이,2,4,2018-09-18,1,4,623.0,9.0,,,190.0,250.0,10.0,,,2018,14
경기,평택,오이,2,4,2018-09-28,1,1,1205.0,14.0,,,220.0,320.0,14.0,2.0,,2018,15
경기,평택,오이,2,4,2018-09-28,1,2,1408.0,16.0,,,246.0,358.0,16.0,1.0,,2018,15
경기,평택,오이,2,4,2018-09-28,1,3,1340.0,14.0,,,221.0,313.0,15.0,1.0,,2018,15
경기,평택,오이,2,4,2018-09-28,1,4,1363.0,14.0,,,212.0,313.0,15.0,1.0,,2018,15
경기,평택,오이,2,4,2018-10-02,1,1,1370.0,16.0,,,230.0,333.0,14.0,2.0,,2018,16
경기,평택,오이,2,4,2018-10-02,1,2,1705.0,18.0,,,207.0,250.0,16.0,1.0,,2018,16
경기,평택,오이,2,4,2018-10-02,1,3,1555.0,16.0,,,226.0,290.0,14.0,2.0,,2018,16
경기,평택,오이,2,4,2018-10-02,1,4,1671.0,17.0,,,230.0,315.0,13.0,1.0,,2018,16
경기,평택,오이,2,4,2018-10-10,1,1,1579.0,20.0,,,242.0,385.0,11.0,2.0,,2018,17
경기,평택,오이,2,4,2018-10-10,1,2,2150.0,22.0,,,245.0,334.0,13.0,3.0,,2018,17
경기,평택,오이,2,4,2018-10-10,1,3,1848.0,21.0,,,240.0,338.0,13.0,1.0,,2018,17
경기,평택,오이,2,4,2018-10-10,1,4,2045.0,20.0,,,242.0,353.0,12.0,1.0,,2018,17
경기,평택,오이,2,4,2018-10-18,1,1,1985.0,23.0,,,232.0,283.0,14.0,,,2018,18
경기,평택,오이,2,4,2018-10-18,1,2,2563.0,25.0,,,266.0,352.0,13.0,1.0,,2018,18
경기,평택,오이,2,4,2018-10-18,1,3,2171.0,23.0,,,189.0,215.0,13.0,1.0,,2018,18
경기,평택,오이,2,4,2018-10-18,1,4,2394.0,24.0,,,183.0,214.0,24.0,3.0,,2018,18
경기,평택,오이,2,4,2018-10-25,1,1,2165.0,25.0,,,232.0,283.0,16.0,,,2018,19
경기,평택,오이,2,4,2018-10-25,1,2,2733.0,27.0,,,216.0,268.0,14.0,,,2018,19
경기,평택,오이,2,4,2018-10-25,1,3,2364.0,27.0,,,195.0,220.0,15.0,,,2018,19
경기,평택,오이,2,4,2018-10-25,1,4,2663.0,27.0,,,193.0,235.0,13.0,,,2018,19
경기,평택,오이,2,4,2018-10-30,1,1,2317.0,27.0,,,193.0,213.0,13.0,2.0,,2018,20
경기,평택,오이,2,4,2018-10-30,1,2,2817.0,28.0,,,219.0,260.0,13.0,,,2018,20
경기,평택,오이,2,4,2018-10-30,1,3,2448.0,28.0,,,192.0,235.0,14.0,,,2018,20
경기,평택,오이,2,4,2018-10-30,1,4,2796.0,28.0,,,193.0,236.0,12.0,,,2018,20
경기,평택,오이,2,4,2018-11-06,1,1,2613.0,29.0,,,144.0,238.0,14.0,1.0,,2018,21
경기,평택,오이,2,4,2018-11-06,1,2,2956.0,30.0,,,193.0,248.0,12.0,,,2018,21
경기,평택,오이,2,4,2018-11-06,1,3,2583.0,30.0,,,188.0,240.0,16.0,,,2018,21
경기,평택,오이,2,4,2018-11-06,1,4,2937.0,30.0,,,122.0,170.0,14.0,,,2018,21
경기,평택,오이,2,4,2018-11-13,1,1,2799.0,31.0,,,175.0,208.0,14.0,1.0,,2018,22
경기,평택,오이,2,4,2018-11-13,1,2,2958.0,30.0,,,175.0,220.0,12.0,,,2018,22
경기,평택,오이,2,4,2018-11-13,1,3,2623.0,31.0,,,185.0,250.0,16.0,,,2018,22
경기,평택,오이,2,4,2018-11-13,1,4,2957.0,30.0,,,130.0,170.0,12.0,,,2018,22
경기,평택,오이,2,4,2018-11-20,1,1,2888.0,32.0,,,172.0,202.0,15.0,,,2018,23
경기,평택,오이,2,4,2018-11-20,1,2,3012.0,30.0,,,152.0,202.0,12.0,,,2018,23
경기,평택,오이,2,4,2018-11-20,1,3,2613.0,31.0,,,152.0,190.0,14.0,,,2018,23
경기,평택,오이,2,4,2018-11-20,1,4,2995.0,36.0,,,115.0,150.0,15.0,,,2018,23
경기,평택,오이,2,4,2018-11-27,1,1,2896.0,32.0,,,153.0,205.0,15.0,,,2018,24
경기,평택,오이,2,4,2018-11-27,1,2,3012.0,30.0,,,148.0,190.0,12.0,,,2018,24
경기,평택,오이,2,4,2018-11-27,1,3,2613.0,31.0,,,151.0,203.0,14.0,,,2018,24
경기,평택,오이,2,4,2018-11-27,1,4,3120.0,36.0,,,155.0,200.0,13.0,1.0,,2018,24
경기,안성,오이,1,1,2019-02-19,1,1,145.0,4.0,3.6,5.3,96.0,120.0,4.0,0.0,0.0,2019,1
경기,안성,오이,1,1,2019-02-19,1,2,155.0,4.0,3.1,5.6,105.0,130.0,5.0,0.0,0.0,2019,1
경기,안성,오이,1,1,2019-02-19,1,3,227.0,5.0,4.5,5.6,120.0,148.0,5.0,0.0,0.0,2019,1
경기,안성,오이,1,1,2019-02-19,1,4,154.0,2.0,3.1,5.01,92.0,122.0,5.0,0.0,0.0,2019,1
경기,안성,오이,1,1,2019-02-26,1,1,205.0,5.0,4.1,6.4,108.0,145.0,5.0,0.0,0.0,2019,2
경기,안성,오이,1,1,2019-02-26,1,2,246.0,6.0,4.1,6.6,110.0,160.0,6.0,0.0,0.0,2019,2
경기,안성,오이,1,1,2019-02-26,1,3,403.0,7.0,5.8,6.6,135.0,183.0,7.0,0.0,0.0,2019,2
경기,안성,오이,1,1,2019-02-26,1,4,235.0,6.0,3.9,7.01,108.0,153.0,6.0,0.0,0.0,2019,2
경기,안성,오이,1,1,2019-03-07,1,1,435.0,9.0,4.8,6.01,127.0,186.0,9.0,0.0,0.0,2019,3
경기,안성,오이,1,1,2019-03-07,1,2,505.0,9.0,5.6,7.5,144.0,213.0,9.0,1.0,0.0,2019,3
경기,안성,오이,1,1,2019-03-07,1,3,810.0,11.0,7.4,6.6,176.0,237.0,11.0,1.0,0.0,2019,3
경기,안성,오이,1,1,2019-03-07,1,4,429.0,9.0,4.8,8.4,145.0,204.0,9.0,0.0,0.0,2019,3
경기,안성,오이,1,1,2019-03-13,1,1,635.0,11.0,5.8,7.3,166.0,250.0,8.0,1.0,1.0,2019,4
경기,안성,오이,1,1,2019-03-13,1,2,743.0,12.0,6.2,7.7,170.0,245.0,10.0,1.0,1.0,2019,4
경기,안성,오이,1,1,2019-03-13,1,3,1203.0,13.0,9.3,8.3,201.0,283.0,11.0,1.0,2.0,2019,4
경기,안성,오이,1,1,2019-03-13,1,4,655.0,12.0,5.5,8.5,175.0,235.0,10.0,1.0,0.0,2019,4
경기,안성,오이,1,1,2019-03-20,1,1,936.0,14.0,6.7,7.6,182.0,271.0,11.0,1.0,3.0,2019,5
경기,안성,오이,1,1,2019-03-20,1,2,1109.0,14.0,7.9,7.8,194.0,308.0,12.0,0.0,4.0,2019,5
경기,안성,오이,1,1,2019-03-20,1,3,1721.0,16.0,10.8,8.4,250.0,342.0,14.0,1.0,5.0,2019,5
경기,안성,오이,1,1,2019-03-20,1,4,990.0,15.0,6.6,8.5,193.0,290.0,13.0,0.0,3.0,2019,5
경기,안성,오이,1,1,2019-03-27,1,1,1175.0,15.0,7.3,7.7,198.0,282.0,14.0,1.0,5.0,2019,6
경기,안성,오이,1,1,2019-03-27,1,2,1431.0,16.0,8.9,7.6,213.0,300.0,11.0,1.0,5.0,2019,6
경기,안성,오이,1,1,2019-03-27,1,3,2150.0,20.0,10.8,9.01,245.0,326.0,16.0,1.0,6.0,2019,6
경기,안성,오이,1,1,2019-03-27,1,4,1308.0,17.0,7.7,8.5,210.0,291.0,15.0,1.0,4.0,2019,6
경기,안성,오이,1,1,2019-04-03,1,1,1507.0,18.0,7.9,7.8,197.0,281.0,17.0,0.0,6.0,2019,7
경기,안성,오이,1,1,2019-04-03,1,2,1842.0,20.0,9.2,7.6,205.0,305.0,15.0,0.0,7.0,2019,7
경기,안성,오이,1,1,2019-04-03,1,3,2657.0,23.0,11.6,8.7,251.0,322.0,19.0,1.0,7.0,2019,7
경기,안성,오이,1,1,2019-04-03,1,4,1705.0,21.0,8.1,9.5,208.0,290.0,19.0,2.0,4.0,2019,7
경기,안성,오이,1,1,2019-04-10,1,1,1775.0,20.0,7.7,7.2,184.0,246.0,21.0,0.0,6.0,2019,8
경기,안성,오이,1,1,2019-04-10,1,2,2231.0,23.0,9.7,6.7,213.0,262.0,18.0,1.0,6.0,2019,8
경기,안성,오이,1,1,2019-04-10,1,3,3116.0,28.0,11.1,9.1,225.0,297.0,22.0,1.0,7.0,2019,8
경기,안성,오이,1,1,2019-04-10,1,4,2077.0,24.0,8.7,8.3,220.0,277.0,22.0,0.0,7.0,2019,8
경기,안성,오이,1,1,2019-04-17,1,1,2101.0,23.0,8.1,7.1,197.0,252.0,24.0,0.0,7.0,2019,9
경기,안성,오이,1,1,2019-04-17,1,2,2598.0,26.0,10.0,7.8,210.0,280.0,21.0,0.0,6.0,2019,9
경기,안성,오이,1,1,2019-04-17,1,3,3557.0,31.0,11.5,8.7,203.0,257.0,23.0,2.0,7.0,2019,9
경기,안성,오이,1,1,2019-04-17,1,4,2475.0,27.0,9.2,8.01,216.0,272.0,21.0,1.0,6.0,2019,9
경기,안성,오이,1,1,2019-04-23,1,1,2503.0,26.0,8.6,7.8,193.0,248.0,24.0,2.0,6.0,2019,10
경기,안성,오이,1,1,2019-04-23,1,2,3027.0,30.0,10.1,6.9,194.0,253.0,21.0,1.0,7.0,2019,10
경기,안성,오이,1,1,2019-04-23,1,3,3957.0,35.0,11.3,7.8,185.0,252.0,21.0,1.0,9.0,2019,10
경기,안성,오이,1,1,2019-04-23,1,4,2941.0,31.0,9.5,8.5,193.0,270.0,25.0,2.0,5.0,2019,10
경기,안성,오이,1,1,2019-04-30,1,1,2951.0,31.0,8.7,7.8,192.0,242.0,28.0,1.0,9.0,2019,11
경기,안성,오이,1,1,2019-04-30,1,2,3411.0,34.0,10.0,8.1,190.0,258.0,25.0,0.0,8.0,2019,11
경기,안성,오이,1,1,2019-04-30,1,3,4363.0,38.0,11.5,7.8,186.0,256.0,26.0,0.0,8.0,2019,11
경기,안성,오이,1,1,2019-04-30,1,4,3388.0,34.0,10.0,7.5,180.0,244.0,26.0,1.0,7.0,2019,11
경기,안성,오이,1,1,2019-05-08,1,1,3481.0,36.0,8.9,8.1,190.0,242.0,27.0,1.0,8.0,2019,12
경기,안성,오이,1,1,2019-05-08,1,2,3922.0,39.0,10.1,7.8,176.0,250.0,27.0,1.0,8.0,2019,12
경기,안성,오이,1,1,2019-05-08,1,3,4868.0,43.0,11.3,8.01,183.0,268.0,21.0,0.0,8.0,2019,12
경기,안성,오이,1,1,2019-05-08,1,4,3942.0,39.0,10.1,8.01,193.0,254.0,27.0,1.0,7.0,2019,12
경기,안성,오이,1,1,2019-05-15,1,1,4004.0,41.0,9.1,8.1,181.0,268.0,28.0,2.0,6.0,2019,13
경기,안성,오이,1,1,2019-05-15,1,2,4447.0,43.0,10.3,7.2,185.0,270.0,28.0,2.0,6.0,2019,13
경기,안성,오이,1,1,2019-05-15,1,3,5390.0,47.0,11.5,8.6,192.0,274.0,25.0,2.0,5.0,2019,13
경기,안성,오이,1,1,2019-05-15,1,4,4543.0,44.0,10.3,8.01,190.0,270.0,26.0,1.0,5.0,2019,13
경기,안성,오이,1,1,2019-05-22,1,1,4602.0,46.0,9.4,7.4,184.0,240.0,29.0,1.0,6.0,2019,14
경기,안성,오이,1,1,2019-05-22,1,2,4966.0,47.0,10.6,8.4,175.0,238.0,26.0,1.0,7.0,2019,14
경기,안성,오이,1,1,2019-05-22,1,3,5980.0,51.0,11.7,8.1,138.0,232.0,25.0,1.0,6.0,2019,14
경기,안성,오이,1,1,2019-05-22,1,4,5184.0,49.0,10.6,7.8,192.0,256.0,26.0,2.0,6.0,2019,14
경기,안성,오이,1,1,2019-05-28,1,1,5097.0,51.0,9.4,7.9,194.0,270.0,32.0,1.0,7.0,2019,15
경기,안성,오이,1,1,2019-05-28,1,2,5402.0,51.0,10.6,8.1,174.0,252.0,26.0,1.0,7.0,2019,15
경기,안성,오이,1,1,2019-05-28,1,3,6538.0,56.0,11.7,8.01,203.0,306.0,26.0,1.0,5.0,2019,15
경기,안성,오이,1,1,2019-05-28,1,4,5715.0,54.0,10.6,8.8,188.0,270.0,29.0,1.0,8.0,2019,15
경기,안성,오이,1,1,2019-06-04,1,1,5610.0,56.0,9.5,9.01,153.0,235.0,27.0,1.0,8.0,2019,16
경기,안성,오이,1,1,2019-06-04,1,2,5937.0,56.0,10.6,8.7,188.0,262.0,27.0,1.0,7.0,2019,16
경기,안성,오이,1,1,2019-06-04,1,3,7113.0,61.0,11.7,9.6,192.0,271.0,23.0,1.0,8.0,2019,16
경기,안성,오이,1,1,2019-06-04,1,4,6226.0,59.0,10.6,9.01,166.0,244.0,27.0,2.0,5.0,2019,16
경기,안성,오이,1,1,2019-06-12,1,1,6144.0,61.0,9.6,8.4,180.0,263.0,24.0,1.0,8.0,2019,17
경기,안성,오이,1,1,2019-06-12,1,2,6611.0,62.0,10.7,8.5,192.0,283.0,26.0,3.0,6.0,2019,17
경기,안성,오이,1,1,2019-06-12,1,3,7888.0,67.0,11.8,8.6,185.0,263.0,22.0,1.0,6.0,2019,17
경기,안성,오이,1,1,2019-06-12,1,4,6910.0,65.0,10.6,8.6,172.0,268.0,31.0,2.0,5.0,2019,17
경기,안성,오이,1,1,2019-06-21,1,1,6655.0,66.0,9.6,8.8,150.0,213.0,21.0,0.0,4.0,2019,18
경기,안성,오이,1,1,2019-06-21,1,2,7372.0,68.0,10.8,9.3,167.0,234.0,24.0,1.0,9.0,2019,18
경기,안성,오이,1,1,2019-06-21,1,3,8766.0,74.0,11.8,8.3,180.0,242.0,26.0,1.0,8.0,2019,18
경기,안성,오이,1,1,2019-06-21,1,4,7733.0,71.0,10.9,8.7,197.0,270.0,25.0,1.0,5.0,2019,18
경기,안성,오이,1,1,2019-06-25,1,1,6925.0,69.0,9.6,6.8,122.0,154.0,23.0,0.0,5.0,2019,19
경기,안성,오이,1,1,2019-06-25,1,2,7620.0,70.0,10.9,7.5,153.0,232.0,21.0,0.0,7.0,2019,19
경기,안성,오이,1,1,2019-06-25,1,3,8935.0,76.0,11.8,8.1,182.0,240.0,17.0,0.0,7.0,2019,19
경기,안성,오이,1,1,2019-06-25,1,4,7816.0,73.0,10.7,7.9,175.0,230.0,24.0,0.0,6.0,2019,19
경기,안성,오이,1,1,2019-07-03,1,1,7039.0,69.0,9.8,7.01,126.0,162.0,18.0,0.0,8.0,2019,20
경기,안성,오이,1,1,2019-07-03,1,2,7688.0,70.0,11.0,8.3,162.0,242.0,17.0,0.0,8.0,2019,20
경기,안성,오이,1,1,2019-07-03,1,3,9007.0,76.0,11.9,9.2,192.0,240.0,23.0,0.0,8.0,2019,20
경기,안성,오이,1,1,2019-07-03,1,4,7965.0,73.0,10.9,9.01,180.0,244.0,23.0,2.0,7.0,2019,20
경기,안성,오이,2,1,2019-09-04,1,1,121.0,3.0,2.4,6.3,115.0,123.0,5.0,0.0,0.0,2019,21
경기,안성,오이,2,1,2019-09-04,1,2,174.0,5.0,3.5,6.9,142.0,149.0,5.0,0.0,0.0,2019,21
경기,안성,오이,2,1,2019-09-04,1,3,124.0,3.0,2.5,6.2,127.0,150.0,5.0,0.0,0.0,2019,21
경기,안성,오이,2,1,2019-09-04,1,4,139.0,5.0,2.8,5.6,132.0,143.0,5.0,0.0,0.0,2019,21
경기,안성,오이,2,1,2019-09-18,1,1,1128.0,17.0,6.6,6.4,166.0,194.0,17.0,2.0,0.0,2019,22
경기,안성,오이,2,1,2019-09-18,1,2,1416.0,18.0,7.9,6.8,204.0,260.0,18.0,2.0,0.0,2019,22
경기,안성,오이,2,1,2019-09-18,1,3,1523.0,17.0,8.5,7.5,208.0,255.0,18.0,2.0,0.0,2019,22
경기,안성,오이,2,1,2019-09-18,1,4,1165.0,17.0,6.9,6.6,162.0,198.0,17.0,2.0,0.0,2019,22
경기,안성,오이,2,1,2019-09-24,1,1,1665.0,21.0,7.9,4.9,198.0,254.0,21.0,2.0,4.0,2019,23
경기,안성,오이,2,1,2019-09-24,1,2,1938.0,23.0,8.4,7.2,244.0,292.0,23.0,1.0,6.0,2019,23
경기,안성,오이,2,1,2019-09-24,1,3,2123.0,22.0,9.2,6.2,255.0,314.0,23.0,1.0,4.0,2019,23
경기,안성,오이,2,1,2019-09-24,1,4,1690.0,21.0,8.0,6.01,182.0,234.0,21.0,2.0,4.0,2019,23
경기,안성,오이,2,1,2019-10-02,1,1,1661.0,20.0,8.3,6.8,205.0,273.0,17.0,0.0,6.0,2019,24
경기,안성,오이,2,1,2019-10-02,1,2,1764.0,20.0,8.8,7.7,260.0,324.0,17.0,0.0,7.0,2019,24
경기,안성,오이,2,1,2019-10-02,1,3,2003.0,20.0,9.5,9.1,278.0,336.0,18.0,0.0,5.0,2019,24
경기,안성,오이,2,1,2019-10-02,1,4,1819.0,21.0,8.7,6.1,195.0,244.0,18.0,0.0,5.0,2019,24
경기,안성,오이,2,1,2019-10-10,1,1,1661.0,20.0,8.3,7.8,210.0,280.0,17.0,0.0,2.0,2019,25
경기,안성,오이,2,1,2019-10-10,1,2,1764.0,20.0,8.8,7.8,264.0,333.0,17.0,0.0,1.0,2019,25
경기,안성,오이,2,1,2019-10-10,1,3,2003.0,20.0,9.5,10.1,278.0,352.0,18.0,0.0,1.0,2019,25
경기,안성,오이,2,1,2019-10-10,1,4,1819.0,21.0,8.7,7.3,195.0,246.0,18.0,0.0,0.0,2019,25
경기,안성,오이,2,1,2019-10-15,1,1,1661.0,20.0,8.3,8.8,210.0,280.0,16.0,1.0,0.0,2019,26
경기,안성,오이,2,1,2019-10-15,1,2,1764.0,20.0,8.8,8.1,257.0,312.0,16.0,0.0,0.0,2019,26
경기,안성,오이,2,1,2019-10-15,1,3,2003.0,20.0,9.5,10.2,278.0,352.0,17.0,0.0,0.0,2019,26
경기,안성,오이,2,1,2019-10-15,1,4,1819.0,21.0,8.7,7.3,195.0,246.0,17.0,0.0,0.0,2019,26
경기,안성,오이,2,1,2019-10-23,1,1,1661.0,20.0,8.3,8.8,210.0,280.0,16.0,0.0,0.0,2019,27
경기,안성,오이,2,1,2019-10-23,1,2,1764.0,20.0,8.8,8.1,257.0,312.0,16.0,0.0,0.0,2019,27
경기,안성,오이,2,1,2019-10-23,1,3,2003.0,20.0,9.5,10.2,278.0,352.0,17.0,0.0,0.0,2019,27
경기,안성,오이,2,1,2019-10-23,1,4,1819.0,21.0,8.7,7.3,195.0,246.0,17.0,0.0,0.0,2019,27
경기,안성,오이,2,1,2019-10-30,1,1,1661.0,20.0,8.3,8.8,210.0,280.0,15.0,0.0,0.0,2019,28
경기,안성,오이,2,1,2019-10-30,1,2,1764.0,20.0,8.8,8.1,257.0,312.0,15.0,0.0,0.0,2019,28
경기,안성,오이,2,1,2019-10-30,1,3,2003.0,20.0,9.5,10.2,278.0,352.0,16.0,0.0,0.0,2019,28
경기,안성,오이,2,1,2019-10-30,1,4,1819.0,21.0,8.7,7.3,195.0,246.0,16.0,0.0,0.0,2019,28
경기,안성,오이,2,1,2019-11-06,1,1,1661.0,20.0,8.3,8.8,210.0,280.0,15.0,0.0,0.0,2019,29
경기,안성,오이,2,1,2019-11-06,1,2,1764.0,20.0,8.8,8.1,257.0,312.0,15.0,0.0,0.0,2019,29
경기,안성,오이,2,1,2019-11-06,1,3,2003.0,20.0,9.5,10.2,278.0,352.0,16.0,0.0,0.0,2019,29
경기,안성,오이,2,1,2019-11-06,1,4,1819.0,21.0,8.7,7.3,195.0,246.0,16.0,0.0,0.0,2019,29
경기,안성,오이,2,1,2019-11-13,1,1,1661.0,20.0,8.3,7.9,221.0,294.0,10.0,0.0,0.0,2019,30
경기,안성,오이,2,1,2019-11-13,1,2,1764.0,20.0,8.8,8.2,247.0,308.0,10.0,0.0,0.0,2019,30
경기,안성,오이,2,1,2019-11-13,1,3,2003.0,20.0,9.5,10.2,270.0,341.0,11.0,0.0,0.0,2019,30
경기,안성,오이,2,1,2019-11-13,1,4,1819.0,21.0,8.7,8.1,214.0,267.0,11.0,0.0,0.0,2019,30
경기,안성,오이,2,1,2019-11-19,1,1,1661.0,20.0,8.3,7.9,221.0,294.0,9.0,0.0,0.0,2019,31
경기,안성,오이,2,1,2019-11-19,1,2,1764.0,20.0,8.8,8.2,247.0,308.0,9.0,0.0,0.0,2019,31
경기,안성,오이,2,1,2019-11-19,1,3,2003.0,20.0,9.5,10.2,270.0,341.0,10.0,0.0,0.0,2019,31
경기,안성,오이,2,1,2019-11-19,1,4,1819.0,21.0,8.7,8.1,214.0,267.0,10.0,0.0,0.0,2019,31
경기,안성,오이,1,2,2019-03-04,1,1,1410.0,18.0,7.8,7.6,218.0,292.0,17.0,1.0,4.0,2019,1
경기,안성,오이,1,2,2019-03-04,1,2,2020.0,22.0,9.2,8.01,185.0,212.0,20.0,1.0,5.0,2019,1
경기,안성,오이,1,2,2019-03-04,1,3,1310.0,18.0,7.3,9.1,178.0,272.0,16.0,0.0,4.0,2019,1
경기,안성,오이,1,2,2019-03-04,1,4,1540.0,18.0,8.6,6.9,188.0,242.0,17.0,1.0,5.0,2019,1
경기,안성,오이,1,2,2019-03-12,1,1,1850.0,23.0,8.0,8.01,215.0,270.0,15.0,1.0,6.0,2019,2
경기,안성,오이,1,2,2019-03-12,1,2,2010.0,25.0,8.0,7.1,175.0,192.0,23.0,0.0,8.0,2019,2
경기,안성,오이,1,2,2019-03-12,1,3,1730.0,22.0,7.9,8.7,186.0,220.0,20.0,1.0,6.0,2019,2
경기,안성,오이,1,2,2019-03-12,1,4,1940.0,22.0,8.8,7.8,184.0,228.0,20.0,1.0,7.0,2019,2
경기,안성,오이,1,2,2019-03-19,1,1,2230.0,26.0,8.6,6.7,186.0,203.0,18.0,1.0,7.0,2019,3
